id,title,image,DE,AR,EN,FR,comment
ID 2155,psrgb,https://app.vega-lexique.fr/api/files/d2f4563d-7fa1-4c03-b8dc-b6c6866dd4e0.svg,(eine Speise),(منتج غذائي ما),(a food product),(un produit alimentaire),"Mot à supprimer.
Relevé sur oQueen's College 1115. 
Interprétation erronée du Wb : les deux traits obliques (Z4) et le signe de la bouche (D21) correspondent respectivement à un point et au signe du terrain plat (N17) ; cf. KRI VI, 167, 15 et 2e graphie.
Le TLA propose de lire la séquence ps « (un pain) » suivi de gȝb « (une pâtisserie) », qu'il traduit cependant par « (un panier) ».
Pour Kitchen (RITA VI, p. 133), à lire plutôt pss « (un pain) » suivi d'un terme gsbw « (un gâteau) », non attesté par ailleurs."
ID 2156,bhȝyw,https://app.vega-lexique.fr/api/files/f1a5722b-d17f-407d-a564-021779b24073.svg,"Flabellum, Wedel",مروحة يدوية ، منشة,"flabellum, fan","chasse-mouche, éventail","Attesté uniquement en Edfou V, 134, 7.
Variante de bh.t « chasse-mouche, éventail »."
ID 2157,wȝḏ,https://app.vega-lexique.fr/api/files/d51da2d4-a182-41ab-891c-e859b111018e.svg,Papyrussäule,عمود بردي الشكل,papyriform column,colonne papyriforme,"Voir également wȝḏ « papyrus ; sceptre papyriforme » et wȝḏ « (une partie du filet de pêche ?) »."
ID 2158,bhn,https://app.vega-lexique.fr/api/files/d62d3dc9-60ff-4901-a449-1f3302cac9bb.svg,fliehen,هَرَبَ,to flee,fuir,"Il s'agit d'une autre graphie de bhȝ « fuir, abandonner, se retourner, faire demi-tour », voir notamment Vycichl, « Grundlagen der ägyptisch-semitischen Wortvergleichung », MDAIK 16, 1958, p. 382, n. 8, et Watson « The Interchange of ȝ with n in Ancient Egyptian », GöttMisz 37, 1980, p. 45-46.
Cf. bhȝw « réfugié, fuyard »."
ID 2159,wȝḏ,https://app.vega-lexique.fr/api/files/f642f27c-b67c-4609-805b-c740de07e2c6.svg,(ein papyrusförmiges Amulett),(تميمة ما بردية الشكل),(a papyriform amulet),(une amulette papyriforme),"Voir wȝḏ « papyrus ; sceptre papyriforme », wȝḏ.t « (une amulette papyriforme) » et wȝḏ « (une partie du filet de pêche ?) ». 
Voir également wȝḏ[...] « (sens inconnu) »."
ID 2160,wȝḏ.t,https://app.vega-lexique.fr/api/files/6b14f232-886d-48a9-b10c-5ed5ee69ce9f.svg,(ein papyrusförmiges Amulett),(تميمة ما بردية الشكل),(a papyriform amulet),(une amulette papyriforme),"Attesté uniquement dans le CT VII, 97m [885] (S14C). 
Pour Borghouts et van der Plas (CTWI, p. 61), ainsi que Faulkner (The Ancient Egyptian Coffin Texts III, Warminster, 1978, p. 49), graphie de wȝḏ « (une amulette papyriforme) »."
ID 2161,pfsw,https://app.vega-lexique.fr/api/files/8152ed97-6fff-496a-9c31-a3c4288ead02.svg,Verkochung,دَرَجَة ،  حَدّ ، مِقْدار(الطهو),proportion (for cooking),proportion (de cuisson),"Proportion de farine employée dans la préparation du pain ou de la bière, donnée en ḥqȝ.t « boisseau, héqat ».
Voir psj / pfs « cuire ; brûler ».
Cf. Chace, The Rhind Mathematical Papyrus, Classics in Mathematics Education 8, 1979, p. 55 (68), et Imhausen, Ägyptische Algorithmen, ÄgAbh 65, 2003, p. 115-116."
ID 2162,wȝḏw,https://app.vega-lexique.fr/api/files/7c3822b5-7ad1-407f-bdde-bf00154e8d74.svg,"Gewürze, Kräuter",بَهارات ، توابل,"spices, herbs","épices, aromates","Collectif.
Voir wȝḏw « plantes vertes, végétation », wȝḏ(w).t « légumes, verdure », wȝḏḏ.t « végétation, plantes vertes », wȝḏwȝḏ « plantes vertes » et wȝḏwȝḏ « rendre vert, verdir ». "
ID 2163,wȝḏ,https://app.vega-lexique.fr/api/files/f7a3ce01-b51e-408c-851d-b77fcf80e744.svg,"grün sein, frisch sein; gedeihen, gedeihen lassen; grün, frisch, prosperierend",اِخْضَرَّ ، نَضَجَ ، زَهَا ؛ أَزْهَى ، اِزْدَهَرَ ؛ أَخْضَر ، ناضِج ، زَاهٍ ، مُزْدَهِر,"to be green, to be fresh; to flourish, to cause to flourish; green, fresh, flourishing, thriving","devenir vert, frais, florissant ; prospérer, faire prospérer ; vert, frais, florissant, prospère","Verbe ou adjectif selon l'emploi.
Notamment dans les constructions et expressions :
jt wȝḏ « orge fraîche » ;
nḏrj r wȝḏ !  « saisissez fort ! » ;
ḥsbw wȝḏ « minéral-héseb vert » ;
ḫt-wȝḏ « arbre vigoureux » ;
ḫṯn wȝḏ « ail frais » ;
sjn wȝḏ « argile fraîche » ;
šnʿ.t wȝḏ.t « poisson-chénâ frais » ;
twr wȝḏ « roseau frais » ;
twt-wȝḏ « (une étoffe) » ;
tḫtḫ jrṯ.t wȝḏ.t « déborder de lait frais » ;
ṯjs t-wȝḏ « pétrir le malt ».

Cf. wȝḏ « homme heureux, chanceux ; celui qui réussit », wȝḏ « rejeton, fils », wȝḏ « succès, prospérité, chance », wȝḏ « (une pierre verte) », wȝḏwȝḏ « rendre vert, verdir », wȝḏw « fard à paupières vert ; vert (couleur) ; collyre vert », wȝḏ « perle tubulaire verte », wȝḏw « viande crue », wȝḏ « (un mal lié à l'estomac) », wȝḏ.t « tissu, étoffe, vêtement vert », wȝḏ.t « (une désignation de l'œil lunaire) », Wȝḏ-wr « Le Grand Vert » et swȝḏ « faire verdir, rendre vert, florissant, prospère, frais, rafraîchir »."
ID 2165,mȝdy.w,https://app.vega-lexique.fr/api/files/d7158a2f-b016-4ae9-93a9-828b37a26971.svg,Diener (für Speisen),,servers (of food),serviteurs (d'offrandes),"Pour la lecture mȝdy.w de la seconde graphie, voir Barbotin, « Le papyrus Chassinat III », RdE 50, 1999, p. 16."
ID 2166,bḫb,https://app.vega-lexique.fr/api/files/5d94bbae-0343-4167-946e-d76e35275402.svg,(ein Baum),(شجرة ما),(a tree),(un arbre),"Attesté uniquement dans pBerlin P 3038, 1, 4 [Bln 5] (Grundriss 5, p. 197)."
ID 2167,ʿwʿw,https://app.vega-lexique.fr/api/files/f40f6ff8-d957-4a4a-ae7c-501326937fda.svg,(Bedeutung unbekannt),(معنى غير معروف),(meaning unknown),(sens inconnu),"Substantif. 
Attesté uniquement dans CT VII, 323b [1064] (B3C, B12C, B2Bo, B4Bo, B9L et B1C). 
Pour Vernus (« Le nom de Xoïs », BIFAO 73, 1973, p. 38, n. 3), à rapprocher de ʿwʿw « bague »."
ID 2168,ʿwȝy-jr(r)=f,https://app.vega-lexique.fr/api/files/15806d3c-f8cf-4361-a17c-5c57fc27135e.svg,Räuber (?), لِصّ (؟),robber (?),voleur (?),"Attesté uniquement dans le Conte du Paysan éloquent (B1) 266 (= pBerlin ÄM 3023). Voir Parkinson, The Tale of The Eloquent Peasant, Oxford, 1991, p. 34, B1, 266. 
Expression lexicalisée pour Parkinson (The Tale of Eloquent Peasant. A Reader’s Commentary, LingAeg StudMon 10, 2012, p. 216).
Pour un commentaire, voir Kurth (Der Oasenmann. Eine altägyptische Erzählung übersetzt und kommentiert, Mayence, 2003, p. 131).
Voir également ʿwȝj « voler » et ʿwȝy « voleur »."
ID 2169,bḫn,https://app.vega-lexique.fr/api/files/1da78977-bc43-4176-9819-472069cc6f95.svg,Grauwacke,جرواق,greywacke,grauwacke,"Voir la variante graphique bẖn « grauwacke ».
Cf. également jnr « pierre, bloc »."
ID 2170,bḫn,https://app.vega-lexique.fr/api/files/f78a9ae4-caa9-47d8-a653-c49cc91a478e.svg,"Eigentum, Festung, befestigtes Haus; Pylon", مِلْكِيَّة ، حِصْن ، بيت مُحَصَّن ؛ صرح,"property, fortress, fortified house; pylon","propriété, forteresse, maison fortifiée ; pylône","Cf. bḫn.t « porte monumentale, pylône »."
ID 2171,ps,https://app.vega-lexique.fr/api/files/b82b8768-4d32-41b7-affd-fcedb2ac9d43.svg,"(ein Maß für Kraut), Packen (für Kraut)",(وحدة ما لقياس العُشْب) ؛  حُزْمَة ، رُزمة,(a measure for herb); packs (of fan leaves),(une unité de mesure pour l'herbe) ; un ballot,"Caminos (LEM, p. 327) mentionne une attestation hiéroglyphique sur une liste de plantes d'un bloc de Piânkhy (Benson et Gourlay, The Temple of Mut in Asher, Londres, 1899, p. 372). 
Désignerait une plante non-identifiée de Nubie.
Notamment dans l'expression ṯȝw.w / nfw.w ps.w « feuilles de palmier en ballots »."
ID 2172,n(y)-sw.t / nswt / nsw,https://app.vega-lexique.fr/api/files/587abcf8-2acc-40db-9bea-46e74106417b.svg,König von Oberägypten; König,مَلِك مصر العُليا ؛ مَلِك,king of Upper Egypt; king,roi de Haute-Égypte ; roi,"Masculin de n(y).t-sw.t / nswy.t / nsw.t « reine » et singulier de n(y).w-sw.t / nswt.w / nsw.w « rois ».
Mot composé formé sur le nom de relation n(y) et sw.t « (un roseau, un jonc) », littéralement « celui du roseau-sout ».

Notamment dans les constructions et expressions :
jb n(y) n(y)-sw.t, šsr n(y) bjty « la conscience du roi de Haute-Égypte, la langue du roi de Basse-Égypte » ;
wḏ nsw « ordre royal, décret royal » ;
n(y)-sw.t bjty « roi de Haute et Basse-Égypte » ;
n(y)-sw.t n(y) Km.t « roi d'Égypte » ;
n(y)-sw.t r nḥḥ « roi pour le temps-néhéh » ;
n(y)-sw.t Šmʿw Mḥw « roi de Haute et Basse-Égypte » ;
n(y)-sw.t Tȝ.wy « roi du Double-Pays » ;
n(y.w)-sw.t tp(y).w-ʿ « les rois de jadis » ;
ḫʿj m n(y)-sw.t « apparaître en tant que roi » ;
ḫʿw / ḫʿ.t n(y)-sw.t « apparition royale » ;
šnʿ(w) n(y) n(y)-sw.t « entrepôt, magasin du roi » ;
šnw.t n(y)-sw.t « cour du roi » ;
šs n(y)-sw.t « toile de lin royale » ;
šs n(y)-sw.t tpy « toile de lin royale de première qualité » ;
tp(y).t-nswt « huile fine royale » ;
ṯ.t n(y).t n(y)-sw.t « table du roi ».

Également dans les titres et épithètes :
(j)m(y)-r(ȝ) šnw.t nb.t n(y).t N(y)-sw.t « directeur de tous les greniers du roi » ;
(j)r(y)-(j)ḫ.t n(y)-sw.t « chargé d’affaires du roi » ;
(j)r(y)-(j)ḫ.t n(y)-sw.t pr-ʿȝ « chargé d’affaires du roi (dans) le palais » ;
(j)r(y)-mḏȝ.t n(y)-sw.t « archiviste du roi » ;
jry-ṯb.ty-n(y)-sw.t « préposé aux sandales du roi » ;
jr.ty n(y)-sw.t « yeux du roi » ;
ʿr n(y)-sw.t « âr du roi » ;
ʿr n(y)-sw.t pr-ʿȝ « âr du roi du palais » ;
wḥm(w) tp(y) n(y) n(y)-sw.t « premier héraut du roi » ;
mw.t-n(y)-sw.t « mère du roi » ;
mḥ-jb n(y) n(y)-sw.t ḥnʿ šny.t=f « confident du roi et de sa cour » ;
rḫ(w)-nswt / rḫ(w).t-nswt « connu du roi / connue du roi » ;
ḥm-pr mw.t-n(y)-sw.t « domestique de la mère du roi » ;
ḥm-n(y)-sw.t « serviteur royal » ;
ḥm-n(y)-sw.t-nty-sw-m-jnpw « serviteur du roi lorsqu'il était jeune prince » ;
ḥm.t-n(y)-sw.t « épouse du roi » ;
ḥm.t-n(y)-sw.t-wr.t « grande épouse royale » ;
ḥm.t-n(y)-sw.t tp(y).t n(y.t) Jmn « première épouse royale d’Amon » ;
ḥm.t-kȝ mw.t-n(y)-sw.t « prêtresse funéraire de la mère du roi » ;
ḥr(y)-tp ʿȝ n(y) ẖkr.t-n(y)-sw.t « grand chef de l’ornement royal » ;
ḥr.t n(y)-sw.t « tombe royale » ;
ḥtp n(y)-sw.t « pain / repas royal » ;
ḥtp n(y)-sw.t jm(y) wsḫ.t « pain / repas royal qui est dans la salle » ;
ḫȝ-n(y)-sw.t « bureau du roi » ;
ḫtmw-nswt / ḫtmt(y)-nswt / sḏȝwty-nswt « porteur du sceau royal, chancelier royal, trésorier du roi, (un titre) » ;
ẖry-ʿ n(y) smȝy.t n(y)-sw.t « adjoint aux archives royales » ;
ẖr(y)-tp n(y)-sw.t « chambellan royal » ;
ẖrd n(y) kȝp n(y) jp.t n(y)-sw.t « enfant du kap du gynécée royal » ;
ẖkr.t-n(y)-sw.t « Ornement royal » ;
sȝ-n(y)-sw.t « fils royal, prince ; vice-roi » ;
sȝ.t-n(y)-sw.t « fille royale, princesse » ;
sn n(y)-sw.t « frère du roi » ;
sn.t n(y)-sw.t « sœur du roi » ;
sš-nsw « scribe royal » ;
sš n(y)-sw.t smȝy.t « scribe royal des archives » ;
špsw n(y)-sw.t « le noble du roi » ;
šps.t n(y)-sw.t « la favorite, la dame du roi » ;
šmsw n(y)-sw.t « suite royale » ;
šmsw n(y)-sw.t « serviteur du roi » ;
šmsw n(y)-sw.t ḥr mw, ḥr tȝ, ḥr ḫȝs.t nb.t
« serviteur du roi sur l'eau, sur terre, et dans toutes les contrées étrangères » ;
šmsw n(y)-sw.t ḥr ḫȝs.t rsy.t, mḥty.t, jȝbty.t, jmnty.t « serviteur du roi dans toutes les contrées étrangères méridionales, septentrionales, orientales et occcidentales » ;
šd.t n(y)-sw.t « celle qui a allaité le roi » ;
qbḥ(w)-nm.t jʿw-r(ȝ) n(y)-sw.t « maître-boucher du petit-déjeuner royal » ;
kȝp(w) n(y)-sw.t « encenseur royal » ;
tp(y).t nswt « favorite du roi » ;
tḫ n(y) n(y)-sw.t « peson du roi » ;
ṯȝy-ḫw ḥr wnmy n(y) n(y)-sw.t « flabellifère à la droite du roi » ;
ṯbw n(y)-sw.t « sandalier du roi ».

Cf. nsy / nswy / nsw « diriger, gouverner, régner », nswy.t « royauté », nswt « prêtre royal », nswty.w / swty.w « paysans, ouvriers », nsw « (sens inconnu) », jnsw « roi de Haute-Égypte ; roi » et pr-n(y)-sw.t « palais royal ; administration centrale ; domaine royal ».
Voir également tpt(y).t « (un titre) » et la formule ḥtp-d(y)-n(y)-sw.t / d-n(y)-sw.t-ḥtp « offrande que donne le roi / fasse le roi que s'apaise »."
ID 2174,wȝḏ,https://app.vega-lexique.fr/api/files/5e4cb4ea-975a-4a69-9028-99d3737d5f2a.svg,Rippenfell (?),غِشَاءُ الجَنْب (؟),pleura (?),plèvre (?),"Attesté uniquement en Dend. X, 160, 9.
La traduction de ce passage est difficile, cf. Cauville, Dendara. Les chapelles osiriennes - Transcription et traduction, BiEtud 117/1, 1997, p. 84.
Voir wȝḏ.w « plantes vertes, végétation »."
ID 2175,ʿwy,https://app.vega-lexique.fr/api/files/99da5ff6-9794-4ac1-a1d5-30dc74652716.svg,(eine Berufsbezeichnung),(مِهْنة ما),(an occupation),(une profession),"Attesté uniquement dans l'Onomasticon d'Aménémopé (= pGolénischeff = pMoscou 169 = pPouchkine 169).
Voir Gardiner, AEO I, p. 95 [216]. Cette entrée se trouve entre un titre de musicien et un titre de danseur."
ID 2176,wȝḏ,https://app.vega-lexique.fr/api/files/56e52d1b-94f0-402b-9141-3ae83344f84f.svg,"Glücklicher; jemand, der schafft",رجل بَخِيت ، مَحْظُوظ ؛ ناجِح ، من يَنجَح,fortunate man; he who has success,"homme heureux, chanceux ; celui qui réussit","Voir wȝḏ « devenir vert, frais, florissant ; prospérer, faire prospérer ; vert, frais, florissant, prospère » et wȝḏ « succès, prospérité, chance ».   "
ID 2177,wȝḏ,https://app.vega-lexique.fr/api/files/7ce57536-e3f6-4c3e-9bcd-9193d3bde4c9.svg,"Erfolg, Gedeihen, Glück",نَجَاح ، رَخَاء ، رَفَاهِيَة ، بَخْت ، حَظّ ، فُرْصَة,"success, prosperity, good fortune","succès, prospérité, chance","Antonyme de ḏȝj.t « mal , malheur, obstacle, malveillance ».
Voir wȝḏ « devenir vert, frais, florissant ; prospérer, faire prospérer ; vert, frais, florissant, prospère » et wȝḏ « homme heureux, chanceux ; celui qui réussit »."
ID 2178,wȝḏ,https://app.vega-lexique.fr/api/files/c332294e-0c0f-414d-b9b3-7507cf3006ec.svg,"Getreide, Korn",حُبوب,"cereal, grain","céréale, grain",N/A
ID 2179,ʿwḥ,https://app.vega-lexique.fr/api/files/7b521172-528b-4d39-b03d-13c0271172df.svg,befeuchten (?),أَرْطَبَ (؟) ، خَضَّلَ (؟) ، نَدَّى (؟),to moisten (?),humidifier (?),"Attesté uniquement en CT VI, 136a [540] (M22C). 
Traduction non assurée. 
Pour Faulkner (The Ancient Egyptian Coffin Texts II, Warminster, 1977, p. 158), variante de jwḥ « mouiller, humidifier ; arroser, irriguer ; inonder »."
ID 2180,wȝḏw,https://app.vega-lexique.fr/api/files/9731c65e-9108-457d-ab95-7a6407bc6f84.svg,"grüne Pflanzen, Vegetation",نباتات خضراء ، إنبات,"green plants, vegetation","plantes vertes, végétation","Collectif.
Voir wȝḏ(w).t « légumes, verdure », wȝḏw « épices, aromates », wȝḏwȝḏ « plantes vertes », wȝḏwȝḏ « rendre vert, verdir » et wȝḏḏ.t « végétation, plantes vertes ».
Voir également wȝḏ « plèvre (?) ». "
ID 2181,wȝḏ(w).t,https://app.vega-lexique.fr/api/files/303364af-bda0-4307-a64a-610fdd703d25.svg,"Gemüse, Grünzeug",خُضار ، خُضْرَة,"vegetables, greens","légumes, verdure","Collectif. 
Voir wȝḏw « plantes vertes, végétation », wȝḏw « épices, aromates », wȝḏwȝḏ « plantes vertes », wȝḏwȝḏ « rendre vert, verdir », wȝḏḏ.t « végétation, plantes vertes » et wȝḏty « maraîcher ». "
ID 2182,pẖẖ,https://app.vega-lexique.fr/api/files/52b76b2d-a6b5-429d-9ab0-1e507a8ca9a9.svg,(Pferde) abrichten,رَوَّضَ ، دَرَّبَ (الحصان),to train (a horse),dresser (un cheval),"Attesté uniquement sur une stèle d’Amenhotep II (Urk. IV, 1281, 31) dans un contexte de dressage d'un cheval.
Selon le TLA, il pourrait s'agir d'une variante de pẖr « tourner, retourner, contourner, entourer, parcourir, explorer, circuler ; conjurer ; prendre soin de ; servir » (Zivie, Giza au deuxième millénaire, BiEtud 70, 1976, p. 68, L 19). 
Pour Meeks, à rapprocher de pḫpḫ « circuler »."
ID 2183,ʿb-njȝw,https://app.vega-lexique.fr/api/files/76814cb9-b6eb-4859-bf1a-19be87767dd1.svg,"Jahr, neue Jahr",سنة ، عام جديد ، سنة جديدة,"year, new year","année, nouvel an","Littéralement « corne d'ibex / bouquetin ». Voir ʿb « corne, dard ; arc » et njȝw « ibex, bouquetin de Nubie (Capra Nubiana) »."
ID 2184,ȝḏy.t,https://app.vega-lexique.fr/api/files/4ad102a5-8afd-4705-944f-8d4fd4e486a9.svg,Kobra,كوبرا,cobra,cobra,"Relevé en Pyr. 2047d [683].
Lecture donnée par Hannig, d'après Störk (LÄ V, 1984, col. 646 et 651, n. 18, s. v. Schlange) et la survivance en copte.
À lire wȝḏ.t « cobra, uræus » ou ḏ.t « cobra » ; cf. Allen, A New Concordance of the Pyramid Texts I, Providence, 2013."
ID 2185,wȝḏty,https://app.vega-lexique.fr/api/files/7660858b-a608-4322-b89b-29ca0b60e3a1.svg,Gemüsegärtner,سَبَّاخ,vegetable gardener,maraîcher,"Nisbé formé sur wȝḏ(w).t « légumes, verdure »."
ID 2186,ʿb,https://app.vega-lexique.fr/api/files/b4572a46-7463-44c5-9363-bb45f818f294.svg,vereinigen,وَحَّدَ,to unite,"unir, réunir","Variante de jʿb « unir, réunir, rassembler ; offrir ».
Cf. jr-ʿb « avec ; parmi », m-ʿb / m-jʿb « avec, en compagnie de, ensemble ; parmi, dans », ʿb.t « attachement (?), relation (?) ; compagnie (?) » et ʿbw « celui qui manie la fourche (?) ; silo (?) ».
Voir peut-être sʿb « se montrer équipé, orné ; préparer, faire des préparatifs »."
ID 2187,wȝḏ.t,https://app.vega-lexique.fr/api/files/5e312dcc-41d2-4b5a-830b-ad3551cedb37.svg,(eine Frucht),(ثَمَر ما),(a fruit),(un fruit),"Pour Charpentier, ce vocable n'existe pas, car le groupe doit être lu nḏ « farine » (cf. Edel, Die Felsengräber der Qubbet el Hawa bei Assuan II. Abteilung I. Band 2. Teil - Text, Wiesbaden, 1970, p. 24)."
ID 2188,pẖrẖr,https://app.vega-lexique.fr/api/files/9670180c-d30d-41d0-9490-f20272db3b69.svg,(Bedeutung unbekannt),(معنى غير معروف),(meaning unknown),(sens inconnu),"Attesté uniquement sur le naos de Saft el-Henneh (Caire CG 70021), cf. Naville, The Shrine of Saft el Henneh and the Land of Goshen, ExcMem 5, 1885, pl. III, l. 2."
ID 2189,pḫpḫ,https://app.vega-lexique.fr/api/files/cd5357da-3f30-48cd-ab3d-8b66f5e10579.svg,Umwetter,زَوْبَعَة ، عاصِفَة,storm,tempête,"Attesté uniquement dans l'Enseignement d'Aménémopé (= pBM EA 10474) 4, 15 (Budge, Facsimiles of Egyptian Hieratic Papyri in the British Museum, HPBM 2, 1910, pl. II ; Laisney, Aménémopé, p. 54-55).
Cf. Osing, « Recension de Takàcs, Etymological Dictionary of Egyptian II, HdO 48, 2001 », BiOr 60, 2003, p. 568.
Voir également pḫpḫ « circuler »."
ID 2190,pẖr-mḥ-m-šw.t,https://app.vega-lexique.fr/api/files/3be413f7-7664-40d8-8cce-3366a4cd3659.svg,(ein Titel),(لَقَب ما),(a title),(un titre),"Attesté uniquement dans la tombe de Ourkhouou (Urk. I, 47, 11).
Voir pẖr « tourner, retourner, contourner, entourer, parcourir, explorer, circuler ; conjurer ; prendre soin de ; servir », mḥ « coudée » et šw.t « ombre »."
ID 2191,ȝpȝryws,https://app.vega-lexique.fr/api/files/32d93e8f-4896-45a2-995a-6b6324b06a0a.svg,(ein mazedonischer Monat),(شهر مقدوني ما),(a macedonian month),(un mois macédonien),"Ἀππελλαῖος « Apellaios » en grec."
ID 2192,pẖr-jḥ,https://app.vega-lexique.fr/api/files/f50eb63e-8899-41b7-87d1-adf0b7fce419.svg,(ein Kultobjekt),(آداة طَقسية ما),(a cult object),(un objet cultuel),"Objet non identifié.
Attesté uniquement dans la Prophétie de Néferti = pPetersbourg 1116B, ro, l. 60 (Helck, Die Prophezeiung des Nfr.tj, KÄT 2, 1970, p. 50 [XVIIIf]).
Cf. Gardiner, « New Literary Works from Ancient Egypt », JEA 1, 1914, p. 105 et n. 4.
Voir également pẖr « tourner, retourner, contourner, entourer, parcourir, explorer, circuler ; conjurer ; prendre soin de ; servir »."
ID 2193,pẖr.wy,https://app.vega-lexique.fr/api/files/97ac42c9-087a-42db-a97c-a694232c5ed8.svg,zwei Fahrten (der Sonne),مسارا أو رِحلتا (الشمس),two routes (of the sun),deux trajets (du soleil),"Attesté uniquement dans CT VI 303e [674] (Faulkner, The Ancient Egyptian Coffin Texts II, Warminster, 1977, p. 243). 
Cf. pẖrty « voyageur » et pẖr.wy « deux barques de voyage »."
ID 2194,pẖr.wy,https://app.vega-lexique.fr/api/files/e825faa8-a84d-4d50-ae07-ec0b567adc2d.svg,zwei Reiseboote,قارِبا السَفَر,two travelling boats,deux barques de voyage,"Attesté uniquement en CT VI, 337a [705] (Faulkner, The Ancient Egyptian Coffin Texts II, Warminster, 1977, p. 266).
Voir pẖrw / pẖr.t / pẖr « circulation, circuit, tour, voyage ; procession »."
ID 2195,pẖrw,https://app.vega-lexique.fr/api/files/af224f0e-a2bb-47ee-a64e-9d1a197f5b40.svg,Wasserüberlauf,تَدَفُّق (الماء),overflow (of water),débordement (de l'eau),"Attesté uniquement en Pyr. 707b [406].
Cf. pẖr « tourner, retourner, contourner, entourer, parcourir, explorer, circuler ; conjurer ; prendre soin de ; servir »."
ID 2196,bḫn.t,https://app.vega-lexique.fr/api/files/6c167d33-4100-437b-97d2-6babb0d48616.svg,"Torgebäude, Pylon",صَرْح ، بوابة عظيمة,"monumental gate, pylon","porte monumentale, pylône","Peut-être forme récente de bẖn.t « porte monumentale (?), pylône (?) ».
Cf. bḫn « (partie supérieure du sistre d'Hathor) », bḫn « porte monumentale, pylône » et bḫn « propriété, forteresse, maison fortifiée ; pylône »."
ID 2197,bḫn,https://app.vega-lexique.fr/api/files/e20cf6b4-275b-415a-82f3-054309448b5e.svg,(Oberteil des Sistrums der Hathor),(جُزء عُلوي من صلصل حتحور),(upper part of Hathor's sistrum),(partie supérieure du sistre d'Hathor),"Attesté uniquement dans le temple de Dendara.
Aussi pour désigner la coiffure en forme de naos d'Hathor.
Au sujet de l’alternance des signes ẖ (F 32) et ḫ (Aa 1) en ptolémaïque, voir notamment Kurth, Einführung ins Ptolemäische. Eine Grammatik mit Zeichenliste und Übungsstücken I, Hützel, 2009, p. 64 et 530 (§23.3).
Cf. bḫn.t « porte monumentale, pylône »."
ID 2198,bḫḫ,https://app.vega-lexique.fr/api/files/1ec002a7-a56b-41f8-9d72-5b65174144a7.svg,Natronkugel,كُرَيَّة نطرون,pellet of natron,boulette de natron,"D'après le Wb, Wilson et Harris (Minerals, p. 190), peut-être même mot que bšš « (une résine) ». Dans ce cas le sens premier serait « boulette », quelle que soit la substance.
Voir dr-kd « natron »."
ID 2199,ȝqw,https://app.vega-lexique.fr/api/files/0d248ac9-921d-43f0-b741-5a21e4fdfbb2.svg,"Mehl, Pulver",دقيق ، مسحوق,"flour, powder","farine, poudre","Attesté uniquement sur la stèle de la victoire de Mérenptah (= « Stèle d'Israël », Caire CG 34025, vo), l. 7 ; cf. KRI IV, 14, 12.
Pastille rouge pour le TLA qui renvoie à qȝw « poudre, farine »."
