id,title,publication_date,status,image,DE,AR,EN,FR,comment,fuente de transliteración
ID 10272,jd[…],"Published the Sep 23, 2020 at 14:55",problematic,https://app.vega-lexique.fr/api/files/f5607b9c-cb09-4f68-b6ae-619d3c9b9e9e.svg,(Bedeutung unbekannt),(معنى غير معروف),(meaning unknown),(sens inconnu),"Attesté uniquement en CT VII, 118i [914] (D1C).Barguet (Les Textes des Sarcophages égyptiens du Moyen Empire, LAPO 12, 1986, p. 300), Faulkner (The Ancient Egyptian Coffin Texts III, Warminster, 1978, p. 62, n. 4) et Carrier (Textes des Sarcophages du Moyen Empire égyptien, Monaco, 2004, p. 1950-1951) ne proposent pas de traduction.Pour Faulkner (loc. cit), passage corrompu.","['van der Molen (R.), A Hieroglyphic Dictionary of Egyptian Coffin Texts, ProblÄg 15, 2000.']"
ID 10273,jd.t,"Published the Sep 23, 2020 at 14:55",problematic,https://app.vega-lexique.fr/api/files/05b62170-f3fe-4543-b3c7-3fc9d41be33b.svg,(Bedeutung unbekannt),(معنى غير معروف),(meaning unknown),(sens inconnu),"Substantif.Attesté uniquement en CT IV, 146k [321] (B2L).Barguet (Les Textes des Sarcophages égyptiens du Moyen Empire, LAPO 12, 1986, p. 488) et Faulkner (The Ancient Egyptian Coffin Texts I, Warminster, 1973, p. 249 et 250, n. 7) ne traduisent pas ce terme.Carrier (Textes des Sarcophages du Moyen Empire égyptien, Monaco, 2004, p. 770-771) propose la traduction « influence (?) ».","['van der Molen (R.), A Hieroglyphic Dictionary of Egyptian Coffin Texts, ProblÄg 15, 2000.', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).', 'Meeks (D.), Année Lexicographique. Égypte ancienne, 2e éd., Paris, 1998 (3 vol.).', None]"
ID 10274,jd.t,"Published the Sep 23, 2020 at 14:57",problematic,https://app.vega-lexique.fr/api/files/bfdfedf1-7086-4956-bb97-0a78249b3929.svg,(Bedeutung unbekannt),(معنى غير معروف),(meaning unknown),(sens inconnu),"Attesté uniquement dans le sanctuaire ptolémaïque de Deir el-Bahari, en tant qu’épithète d’Hathor ; cf. Wildung, Imhotep und Amenhotep. Gottwerdung im alten Ägypten, MÄS 36, 1977, p. 223 et pl. 60 ; Laskowska-Kusztal, Le sanctuaire ptolémaïque de Deir el-Bahari, Deir el-Bahari III, 1984, p. 38, n° 34, pl. VII et fig. 31.Pour Wildung (op. cit., p. 223) et Laskowska-Kusztal (op. cit., p. 38), variante de Jtj.t « Itit », nom de la mère historique d’Amenhotep fils de Hapou.","['Leitz (Chr.) et al., Lexikon der ägyptischen Götter und Götterbezeichnungen, OLA 110-116, 2002 (7 vol.).']"
ID 10275,jdj,"Published the Apr 12, 2024 at 8:20",validated,https://app.vega-lexique.fr/api/files/67996e7a-88d1-46c3-b4e6-a6b9e161e7cb.svg,"taub werden, betäuben; Taubheit, Schwerhörigkeit",,"to be deaf, to deafen; deafness","devenir sourd, assourdir ; surdité","Noter que Meeks (AnLex 77.0523) consigne également la traduction « être engourdi ».Pour Faulkner, aussi employé en tant que variante de jdr « bander ; suturer ; entourer ».Cf. jd « (un taureau) », jd « (sens inconnu) », le mot faux jd « (sens inconnu) » et jdn « oreille ».Voir également jmr « devenir sourd ».Sur le champ lexical de la surdité, voir dernièrement Joseph, « The linguistic metaphors of deafness in Egyptian literary, biographical and medical texts », PES 31, 2023, p. 37-54.","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', 'Deines (H. von), Westendorf (W.), Wörterbuch der medizinischen Texte, Grundriss der Medizin der Alten Ägypten 7, Berlin, 1961-1962 (2 vol.).', 'Faulkner (R.O.), A Concise Dictionary of Middle Egyptian, Oxford, 1962.', 'van der Molen (R.), A Hieroglyphic Dictionary of Egyptian Coffin Texts, ProblÄg 15, 2000.', 'Hannig (R.), Ägyptisches Wörterbuch I. Altes Reich und Erste Zwischenzeit (HannLex 4), KAW 98, 2003.', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).', 'Meeks (D.), Année Lexicographique. Égypte ancienne, 2e éd., Paris, 1998 (3 vol.).', 'Borghouts (J.Fr.), van der Plas (D.), Coffin Texts Word Index, PIREI 6, 1998.', None]"
ID 10276,jdj,"Published the Sep 23, 2020 at 14:59",problematic,https://app.vega-lexique.fr/api/files/d49579b3-22b7-4310-a501-3c71495d1c3c.svg,"räuchern, weihräuchern; besprengen, auffrischen",,"to fumigate, to cense; to bedew, to refresh","fumiger, encenser ; asperger, rafraîchir","Pour Meeks (AnLex 78.0574), même mot que jdj « se montrer violent, agresser (?) ; calmer, soumettre (?) ; rafraîchir, inonder, éteindre ».Cf. jd.t « parfum, fragrance, effluve, odeur ; sueur ».","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', 'Faulkner (R.O.), A Concise Dictionary of Middle Egyptian, Oxford, 1962.', 'van der Molen (R.), A Hieroglyphic Dictionary of Egyptian Coffin Texts, ProblÄg 15, 2000.', 'Hannig (R.), Ägyptisches Wörterbuch I. Altes Reich und Erste Zwischenzeit (HannLex 4), KAW 98, 2003.', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).', 'Meeks (D.), Année Lexicographique. Égypte ancienne, 2e éd., Paris, 1998 (3 vol.).', 'Borghouts (J.Fr.), van der Plas (D.), Coffin Texts Word Index, PIREI 6, 1998.', None]"
ID 10277,ḥr-nb,"Published the Jan 25, 2024 at 14:30",validated,https://app.vega-lexique.fr/api/files/4a916db0-6df2-4f41-914e-c2a6f6720897.svg,"alle Leute, jedermann",,"everyone, all men","tout le monde, tous","Expression collective formée de ḥr « visage, face ; tête ; regard, vue ; attention ; façade, masque » et nb « chaque ; tout ; toute sorte de ; un quelconque », littéralement « chaque visage, tous les visages ».Voir ḥr.w « hommes, gens » et ky(.wy) « autres ».","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', 'Faulkner (R.O.), A Concise Dictionary of Middle Egyptian, Oxford, 1962.', 'Wilson (P.), A Ptolemaic Lexicon. A Lexicographical Study of the Texts in the Temple of Edfu, OLA 78, 1997.', 'Lesko (L.H.), A Dictionary of Late Egyptian, 2e éd., Berkeley, 2002-2004 (2 vol.).', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).', 'Meeks (D.), Année Lexicographique. Égypte ancienne, 2e éd., Paris, 1998 (3 vol.).', 'Cauville (S.), Le temple de Dendara. Les chapelles osiriennes – Index, BiEtud 119, 1997.', 'Cauville (S.), Dendara I. Traduction, OLA 81, 1998.', 'Cauville (S.), Dendara II. Traduction, OLA 88, 1999.', 'Cauville (S.), Dendara III. Traduction, OLA 95, 2000.', 'Cauville (S.), Dendara IV. Traduction, OLA 101, 2001.', 'Cauville (S.), Dendara V-VI. Les cryptes du temple d’Hathor II – Index phraséologique, OLA 132, 2004.', None]"
ID 10278,jd.t,"Published the Sep 23, 2020 at 15:00",validated,https://app.vega-lexique.fr/api/files/d783012f-2e94-487e-996d-4e9e8a91fac9.svg,"Parfüm, Wohlgeruch, Duft; Schweiß",,"perfume, fragrance, scent; sweat","parfum, fragrance, effluve, odeur ; sueur","En alternance, depuis le Moyen Empire, avec jȝd.t « rosée, pluie ; fragrance, effluve ».Notamment dans les expressions :jd.t nṯr « parfum du dieu » (cf. l'expression équivalente fd.t nṯr « sueur du dieu ») ;jd.t šp.t « parfum de l'arbre-chépet » ;sṯj jd.t=f « l'odeur de son parfum » ;tp(y)-ḥȝ.t jd.t šnḏ.t « rosée d'acacia », pour désigner une huile fine.Aussi dans le titre wr jd.t « grand de l'odeur ».Cf. jdj « fumiger, encenser ; asperger, rafraîchir ».Voir également jd.t « colère ».","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', 'Faulkner (R.O.), A Concise Dictionary of Middle Egyptian, Oxford, 1962.', 'Wilson (P.), A Ptolemaic Lexicon. A Lexicographical Study of the Texts in the Temple of Edfu, OLA 78, 1997.', 'Kahl (J.), Frühägyptisches Wörterbuch unter Mitarbeit von Markus Bretschneider und Barbara Kneißler, Wiesbaden, 2002-2004 (3 vol.).', 'Lesko (L.H.), A Dictionary of Late Egyptian, 2e éd., Berkeley, 2002-2004 (2 vol.).', 'van der Molen (R.), A Hieroglyphic Dictionary of Egyptian Coffin Texts, ProblÄg 15, 2000.', 'Hannig (R.), Ägyptisches Wörterbuch I. Altes Reich und Erste Zwischenzeit (HannLex 4), KAW 98, 2003.', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).', 'Meeks (D.), Année Lexicographique. Égypte ancienne, 2e éd., Paris, 1998 (3 vol.).', 'Borghouts (J.Fr.), van der Plas (D.), Coffin Texts Word Index, PIREI 6, 1998.', 'Cauville (S.), Le temple de Dendara. Les chapelles osiriennes – Index, BiEtud 119, 1997.', 'Cauville (S.), Dendara I. Traduction, OLA 81, 1998.', 'Cauville (S.), Dendara II. Traduction, OLA 88, 1999.', 'Cauville (S.), Dendara III. Traduction, OLA 95, 2000.', 'Cauville (S.), Dendara IV. Traduction, OLA 101, 2001.', 'Leitz (Chr.) et al., Lexikon der ägyptischen Götter und Götterbezeichnungen, OLA 110-116, 2002 (7 vol.).', 'Cauville (S.), Dendara V-VI. Les cryptes du temple d’Hathor II – Index phraséologique, OLA 132, 2004.', None, None]"
ID 10279,jdj,"Published the Sep 23, 2020 at 15:01",problematic,https://app.vega-lexique.fr/api/files/609aff32-a1a0-4d93-ad2a-2c0a36c596c4.svg,"gewaltätig sein, angreifen (?); beruhigen, untertänig machen (?); erfrischen, überschwemmen, löschen",,"to be violent, to assault (?) ; to calm, to subject (?); to refresh, to swamp, to put out","se montrer violent, agresser (?) ; calmer, soumettre (?) ; rafraîchir, inonder, éteindre","Pour Meeks (AnLex 78.0574), même mot que jdj « fumiger, encenser ; asperger, rafraîchir ».Cf. jd.t « colère ».Voir également ȝd / ȝt « s’enrager ; attaquer, anéantir, dévaster » et la forme causative sjdj « calmer, rappeler à l’ordre ; affaiblir, rendre impuissant ; intimider, humilier ».","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', 'Faulkner (R.O.), A Concise Dictionary of Middle Egyptian, Oxford, 1962.', 'van der Molen (R.), A Hieroglyphic Dictionary of Egyptian Coffin Texts, ProblÄg 15, 2000.', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).', 'Meeks (D.), Année Lexicographique. Égypte ancienne, 2e éd., Paris, 1998 (3 vol.).', 'Borghouts (J.Fr.), van der Plas (D.), Coffin Texts Word Index, PIREI 6, 1998.', 'Leitz (Chr.) et al., Lexikon der ägyptischen Götter und Götterbezeichnungen, OLA 110-116, 2002 (7 vol.).', None, None]"
ID 10280,ḥr-n(y)-pʿ.t,"Published the Sep 23, 2020 at 15:02",validated,https://app.vega-lexique.fr/api/files/22ba5485-604d-4962-a997-c9615fcfd6fc.svg,(ein Sistrum),(صلصل ما) ، (سيستروم ما),(a sistrum),(un sistre),"Attesté uniquement sur le sarcophage de Sépi (= Caire CG 20083) ; cf. Lacau, Sarcophages antérieurs au Nouvel Empire I. Nos 28001-28126, CGC, 1903, p. 185, n° 107, pl. XXXIV, n° 84.Mot composé formé sur ḥr « visage, face ; tête ; regard, vue ; attention ; façade, masque », n(y) « de, appartenant à » et pʿ.t « nobles ; humain, gens », lexicalisation de l’expression (m)-ḥr-n(y)-pʿ.t « à tête humaine, anthropocéphale ». ","['Wilson (P.), A Ptolemaic Lexicon. A Lexicographical Study of the Texts in the Temple of Edfu, OLA 78, 1997.', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).']"
ID 10281,jd.t,"Published the Sep 23, 2020 at 15:03",problematic,https://app.vega-lexique.fr/api/files/0d7e606a-50f8-4e40-9f65-6f1c45eb3beb.svg,"Zorn, Grimm",,wrath,colère,"Van der Molen et le TLA (pastille rouge) renvoient à jd.t « parfum, fragrance, effluve, odeur ; sueur ».Voir également jdj « se montrer violent, agresser (?) ; calmer, soumettre (?) ; rafraîchir, inonder, éteindre ».","['Faulkner (R.O.), A Concise Dictionary of Middle Egyptian, Oxford, 1962.', 'van der Molen (R.), A Hieroglyphic Dictionary of Egyptian Coffin Texts, ProblÄg 15, 2000.', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).', 'Meeks (D.), Année Lexicographique. Égypte ancienne, 2e éd., Paris, 1998 (3 vol.).', None]"
ID 10282,ḥr.w,"Published the Sep 23, 2020 at 15:03",validated,https://app.vega-lexique.fr/api/files/25b5ad62-7d1e-4532-83ca-1dcee7016acb.svg,"Menschen, Leute",,"men, people","hommes, gens","Expression formée sur le pluriel de ḥr « visage, face ; tête ; regard, vue ; attention ; façade, masque ».Voir ḥr-nb « tout le monde, tous ».","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', 'Wilson (P.), A Ptolemaic Lexicon. A Lexicographical Study of the Texts in the Temple of Edfu, OLA 78, 1997.', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).', 'Meeks (D.), Année Lexicographique. Égypte ancienne, 2e éd., Paris, 1998 (3 vol.).', 'Cauville (S.), Le temple de Dendara. Les chapelles osiriennes – Index, BiEtud 119, 1997.', 'Cauville (S.), Dendara I. Traduction, OLA 81, 1998.', 'Cauville (S.), Dendara II. Traduction, OLA 88, 1999.', 'Cauville (S.), Dendara III. Traduction, OLA 95, 2000.', 'Cauville (S.), Dendara IV. Traduction, OLA 101, 2001.', 'Cauville (S.), Dendara V-VI. Les cryptes du temple d’Hathor II – Index phraséologique, OLA 132, 2004.', None, 'Westendorf (W.), Koptisches Handwörterbuch. Bearbeitet auf Grundlage des Koptischen Handwörterbuchs von Wilhelm Spiegelberg, Heidelberg, 1977 (2e éd., 2008).', 'Vycichl (W.), Dictionnaire étymologique de la langue copte, Louvain, 1983.']"
ID 10283,jd,"Published the Aug 29, 2023 at 12:06",validated,https://app.vega-lexique.fr/api/files/45843d7a-61fa-46b3-849e-8d4a48e6733e.svg,(ein Stier),(ثور ما),(a bull),(un taureau),"Attesté en Pyr. 1545b [580] (1re graphie), dans un jeu de mots avec jd « (sens inconnu) », et dans l’inscription rupestre n° 6 d’Abisko (cf. Roeder, Debod bis Bab Kalabsche I-II, TIN, 1911-1912, p. 107, pl. 46a et 106h ; 2e graphie).Noter que Faulkner (The Ancient Egyptian Pyramid Texts, Oxford, 1969, p. 235) propose la traduction « taureau sourd » (« deaf bull » ; cf. jdj « devenir sourd, assourdir ; surdité »), tandis que Allen (The Ancient Egyptian Pyramid Texts, WAW 23, 2005, p. 185 [P 522]) traduit « taureau de troupeau » (« herd bull »).Cf. jd.t « vache, génisse ; femelle (reproductrice) ».","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', 'Faulkner (R.O.), A Concise Dictionary of Middle Egyptian, Oxford, 1962.', 'Hannig (R.), Ägyptisches Wörterbuch I. Altes Reich und Erste Zwischenzeit (HannLex 4), KAW 98, 2003.', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).', None]"
ID 10284,ḥr-n-ḥr,"Published the Sep 23, 2020 at 15:05",validated,https://app.vega-lexique.fr/api/files/2522fc5a-4644-46d1-bb85-a9fa19ce9f69.svg,"Streitgespräch; Treffen, Zweikampf, Getümel; Panik, Angst, Schrecken, Unglück",,"face-to-face; encounter, duel, mêlée; panic, anguish, fear, misfortune","face-à-face ; rencontre, duel, mêlée ; panique, angoisse, peur, malheur","Mot composé formé sur ḥr « visage, face ; tête ; regard, vue ; attention ; façade, masque » et n « à ; en faveur de, pour ; à cause de, en raison de ».Sur ce terme et son évolution, voir Wilson « The Descendants of ḥwny-r-ḥr », ZÄS 68, 1932, p. 56-57.Notamment dans les constructions :ȝ.t n(y).t ḥr-n-ḥr « instant de malheur » ;hrw n(y) ḥr-n-ḥr « jour de malheur ».Cf. ḥwj-ny / ḥwny « frapper ; couler, s’écouler » et ḥnḥ « peur ».","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', 'Wilson (P.), A Ptolemaic Lexicon. A Lexicographical Study of the Texts in the Temple of Edfu, OLA 78, 1997.', 'Lesko (L.H.), A Dictionary of Late Egyptian, 2e éd., Berkeley, 2002-2004 (2 vol.).', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).', 'Meeks (D.), Année Lexicographique. Égypte ancienne, 2e éd., Paris, 1998 (3 vol.).', 'Cauville (S.), Le temple de Dendara. Les chapelles osiriennes – Index, BiEtud 119, 1997.', 'Cauville (S.), Dendara III. Traduction, OLA 95, 2000.', 'Leitz (Chr.) et al., Lexikon der ägyptischen Götter und Götterbezeichnungen, OLA 110-116, 2002 (7 vol.).', None, None]"
ID 10285,ḥr.w-bjk,"Published the Sep 23, 2020 at 15:06",validated,https://app.vega-lexique.fr/api/files/db19d80e-b823-4810-8535-9c226d6b3c04.svg,Kichererbsen (Cicer arietinum L.),,chickpeas (Cicer arietinum L.),pois chiche (Cicer arietinum L.),"Attesté seulement dans pAnastasi IV (= pBM EA 10249), 8, 10, et dans pLansing (= pBM EA 9994), 11, 5, au pluriel ; cf. Gardiner, Late-Egyptian Miscellanies, BiAeg 7, 1937, p. 43, 14 et 110, 4 ; Caminos, LEM, p. 164-165 et 410.Mot composé formé sur ḥr « face, visage ; tête ; regard, vue ; attention ; façade ; masque » et bjk « faucon », littéralement « face de faucon », à cause de la forme des graines. ","['Lesko (L.H.), A Dictionary of Late Egyptian, 2e éd., Berkeley, 2002-2004 (2 vol.).', 'Meeks (D.), Année Lexicographique. Égypte ancienne, 2e éd., Paris, 1998 (3 vol.).', None, None]"
ID 10286,ḥr-šfy.t,"Published the Dec 3, 2020 at 13:34",problematic,https://app.vega-lexique.fr/api/files/5018f8f0-d150-46d2-a547-67c57833386b.svg,Joch (?),نِير (؟),yoke (?),joug (?),"Attesté uniquement dans le Poème du char du roi (= oEdimbourg 916 = oEdimbourg A.1956.319), ro, 1-2 ; cf. Dawson, Peet, « The So-Called Poem on the King’s Chariot », JEA 19, 1933, pl. XXV-XXVI.Mot composé formé sur ḥr « visage, face ; tête ; regard, vue ; attention ; façade ; masque » et šf / šf.t / šf.y(t) « bélier (Ovis longipes palaeoaegyptiacus) ; tête, protomé de bélier », d’après la forme ondulée du joug ; cf. ibid., p. 169-170.L’emploi du pronom possessif féminin tȝy=s pour désigner de mot est considéré par l’auteur comme une erreur, mais peut également être la marque d’une lexicalisation du composé.",[None]
ID 10287,ḥr-ʿ.wy / ḥr-ʿ,"Published the Dec 2, 2020 at 14:32",validated,https://app.vega-lexique.fr/api/files/2fec9244-08f6-4d52-b7c3-272371c99e04.svg,"sofort, sogleich; vor; unterstellt",,"immediately, straightaway; before; under the supervision of","immédiatement, directement ; devant ; sous la supervision de","Adverbe composé formé sur ḥr « sur, au-dessus de ; devant ; contre, en face de ; à, (en provenance) de ; et, avec ; dans ; au moyen de ; à cause de, en raison de ; à propos de, au sujet de » et ʿ « bras, main » au duel, littérallement « sur le(s) bras ».Bardinet (« Des guérisons immédiates dans les textes médicaux de l'Égypte ancienne », dans Gourevitch (éd.), Maladie et maladies. Histoire et conceptualisation. Mélanges en l'honneur de Mirko Grmek, Genève, 1992, p. 51-75) propose toutefois de traduire cet adverbe « de manière évidente, manifeste, sans équivoque », ce qui, dans le cadre d'un verbe de mouvement, conserve le sens « immédiatement ».Notamment dans les expressions :ḫpj ḥr-ʿ « mourir immédiatement » ;ḫpr ḥr-ʿ « se réaliser immédiatement ».Cf. ḥrw-ʿ « (une boisson) ».","['Erman (A.), Grapow (H.), Wörterbuch des Ægyptischen Sprache im Auftrage der Deutschen Akademien, Leipzig, 1935-1959 (réimpr. 1971) (5 vol.).', 'Deines (H. von), Westendorf (W.), Wörterbuch der medizinischen Texte, Grundriss der Medizin der Alten Ägypten 7, Berlin, 1961-1962 (2 vol.).', 'Faulkner (R.O.), A Concise Dictionary of Middle Egyptian, Oxford, 1962.', 'Wilson (P.), A Ptolemaic Lexicon. A Lexicographical Study of the Texts in the Temple of Edfu, OLA 78, 1997.', 'Lesko (L.H.), A Dictionary of Late Egyptian, 2e éd., Berkeley, 2002-2004 (2 vol.).', 'van der Molen (R.), A Hieroglyphic Dictionary of Egyptian Coffin Texts, ProblÄg 15, 2000.', 'Hannig (R.), Ägyptisches Wörterbuch I. Altes Reich und Erste Zwischenzeit (HannLex 4), KAW 98, 2003.', 'Hannig (R.), Ägyptisches Wörterbuch II. Mittleres Reich und Zweite Zwischenzeit (HannLex 5), KAW 112, 2006 (2 vol.).', 'Borghouts (J.Fr.), van der Plas (D.), Coffin Texts Word Index, PIREI 6, 1998.', 'Cauville (S.), Dendara III. Traduction, OLA 95, 2000.', 'Cauville (S.), Dendara IV. Traduction, OLA 101, 2001.', None]"
